name	delta.rank.x	pval.x	level.x	nseqs.x	term.x	p.adj.x	delta.rank.y	pval.y	level.y	nseqs.y	term.y	p.adj.y
immune effector process	-1015	0.000106674514574232	2	111	GO:0002252	0.00581969681576347	-885	0.000938954408484105	2	114	GO:0002252	0.0377146687407782
immune response	-640	0.000266288748174088	2	251	GO:0006955;GO:0045087	0.00997283836149542	-993	3.62966985482964e-08	2	255	GO:0006955;GO:0045087	1.96990635714574e-05
immune system process	-647	1.76446338664553e-06	1	430	GO:0002376	0.000298540631808481	-799	7.43542192288777e-09	1	442	GO:0002376	7.76505896146913e-06
leukocyte activation	-1092	0.000133265320061716	2	93	GO:0045321;GO:0046649	0.0067248542549758	-994	0.000605857411092209	2	97	GO:0045321;GO:0046649	0.0279139892492925
leukocyte differentiation	-1060	0.00127256973317694	2	70	GO:0002521	0.0298996722174552	-1255	0.000169209196895754	3	73	GO:0002521	0.0129145492403313
leukotriene metabolic process	2420	0.000972006958523877	5	14	GO:0006691	0.0255131057233062	2814	7.54408880888343e-05	2	16	GO:0006691	0.00762439685104251
lipid biosynthetic process	661	0.000401682370745604	4	221	GO:0008610	0.0135556764896676	555	0.00345716967979313	3	229	GO:0008610	0.079642004461705
lipid metabolic process	375	0.00206352767551127	2	539	GO:0006629	0.0416914045493099	553	8.2717627447893e-06	2	556	GO:0006629	0.00161971454246405
long-chain fatty acid metabolic process	1321	0.00842898618765949	4	30	GO:0001676	0.0999436933679625	1730	0.000581649388210579	5	32	GO:0001676	0.0271986198994589
lung development	-1319	0.000375366667407402	3	55	GO:0030324	0.0129522588270577	-1217	0.00153624018860008	3	55	GO:0030324	0.0496189743390108
lymphocyte differentiation	-1074	0.00806313846705126	2	46	GO:0030098	0.0963497985693168	-1449	0.000422393759108731	4	48	GO:0030098	0.0224298245302992
maintenance of organ identity	-1938	0.000246980373148083	2	27	GO:0048496	0.00961571367022413	-2036	0.0001997910068452	4	27	GO:0048496	0.013909893876578
meiotic nuclear division	1008	0.0056600284621077	5	57	GO:0007126	0.0752465255720032	1615	1.58417415373275e-05	2	58	GO:0007126	0.00275734312424706
mitotic cell cycle	835	0.00347872874161693	2	93	GO:0000278	0.057746897110841	1219	2.86191419481221e-05	2	96	GO:0000278	0.00389842485754202
monocarboxylic acid catabolic process	1351	0.00187693785572282	2	40	GO:0072329	0.0400283066314221	1876	2.45511300778048e-05	5	41	GO:0072329	0.00349630411517102
monocarboxylic acid metabolic process	697	0.000127814769739006	2	233	GO:0032787	0.00665286708251674	1028	2.22106391269031e-08	2	245	GO:0032787	1.73964830961469e-05
monosaccharide metabolic process	825	0.0045009194455113	2	90	GO:0005996;GO:0019318	0.0667745102278512	1334	5.21295097039068e-06	4	95	GO:0005996;GO:0019318	0.0010983043491288
NADP metabolic process	2173	0.00154517230663421	2	16	GO:0006739	0.0346366726545523	2266	0.00143074797660099	2	16	GO:0006739	0.0479141220213897
negative regulation of inclusion body assembly	-2642	0.00646341211587397	2	8	GO:0090084	0.0830507891541798	-2945	0.00337701115441656	2	8	GO:0090084	0.0783716736799043
organic acid metabolic process	669	4.98203568337796e-08	2	529	GO:0006082;GO:0019752;GO:0043436	1.52998315836537e-05	647	1.81533779888731e-07	2	557	GO:0006082;GO:0019752;GO:0043436	8.12493331987706e-05
organonitrogen compound biosynthetic process	708	1.40911171072316e-05	2	292	GO:1901566	0.00166437771678109	513	0.00189759250627199	3	305	GO:1901566	0.0577199740014577
organonitrogen compound metabolic process	254	0.00515901785252018	2	1024	GO:1901564	0.0730108010372787	350	0.000150353496693125	2	1063	GO:1901564	0.0123962501352516
oxidation-reduction process	844	5.02200995951985e-15	3	699	GO:0055114	1.54225925856855e-11	1011	1.84113938832533e-20	3	733	GO:0055114	5.76828970362326e-17
pathogenesis	2059	0.00501713649653107	2	14	GO:0009405	0.0716633775853345	2166	0.00317324444296478	2	15	GO:0009405	0.0758293228890312
pentose-phosphate shunt	2629	0.00245261687233865	2	10	GO:0006098;GO:0006740	0.0462455424015648	2751	0.00220501697029473	4	10	GO:0006098;GO:0006740	0.061681412213691
peptide catabolic process	2087	0.00172470030630032	3	17	GO:0043171	0.0378325331474877	2137	0.00105421891686862	3	19	GO:0043171	0.0407761465006097
peptidyl-tyrosine dephosphorylation	-1222	0.000423102697640521	2	63	GO:0035335	0.0138228551537664	-1362	0.000131830810574948	2	64	GO:0035335	0.0114729424869809
photoreceptor cell maintenance	-1541	0.000464227232263	3	39	GO:0045494	0.0148504357320799	-1326	0.00361077278370445	3	39	GO:0045494	0.0817015729713238
positive regulation of defense response	-1088	0.00260525604609395	2	58	GO:0031349;GO:0045089	0.0473416646009143	-1355	0.000258070180395222	2	59	GO:0031349;GO:0045089	0.0153153221968509
positive regulation of immune response	-1084	0.000189435785316054	3	90	GO:0002253;GO:0050778	0.00881450449553942	-1491	3.56143578805517e-07	2	95	GO:0002253;GO:0050778	0.000123977536933076
positive regulation of immune system process	-702	0.00447559401572504	4	125	GO:0002684	0.0667211127295709	-913	0.000271071505111391	2	130	GO:0002684	0.0157271671391479
positive regulation of response to stimulus	-568	3.9542898147592e-06	2	526	GO:0009967;GO:0010647;GO:0023056;GO:0048584	0.000551982910051159	-465	0.000204313038037568	2	545	GO:0009967;GO:0010647;GO:0023056;GO:0048584	0.0139154945254717
protein autoubiquitination	-1617	4.37126224391364e-07	2	74	GO:0051865	9.58867596504199e-05	-1220	0.000173128333256915	2	77	GO:0051865	0.0129145492403313
protein dephosphorylation	-1130	4.52594687334542e-05	4	99	GO:0006470	0.0037565359048767	-907	0.00140394133686294	5	101	GO:0006470	0.0479141220213897
protein modification by small protein conjugation or removal	-811	3.90889065192849e-11	8	529	GO:0016567;GO:0032446;GO:0070647	6.0021015960362e-08	-633	4.40927186783007e-07	2	543	GO:0016567;GO:0032446;GO:0070647	0.000136535563683459
protein-DNA complex assembly	1226	0.00385238104394366	2	42	GO:0006334;GO:0065004	0.0606289629795602	1445	0.00100588102619158	2	42	GO:0006334;GO:0065004	0.0398914589247876
regulation of bone remodeling	-2502	0.00394930055966483	2	10	GO:0046850	0.0609462413001542	-2426	0.00463954478244875	2	11	GO:0046850	0.0956295644961311
regulation of cell communication	-543	2.74994683571271e-09	2	1009	GO:0009966;GO:0010646;GO:0023051	1.68901734649475e-06	-289	0.00194255459261212	2	1038	GO:0009966;GO:0010646;GO:0023051	0.0579621289395597
regulation of cyclic nucleotide metabolic process	-1236	3.93767026968078e-05	4	84	GO:0030799;GO:0030814	0.00354594150849894	-906	0.00304614160003354	2	87	GO:0030799;GO:0030814	0.0752174855581129
regulation of immune effector process	-1147	0.00387188675064813	4	48	GO:0002697	0.0606289629795602	-1403	0.000643086506927916	4	48	GO:0002697	0.0291998554522487
regulation of immune response	-855	0.000217560466602494	2	143	GO:0050776	0.00925825010774679	-973	3.52618471031429e-05	2	148	GO:0050776	0.00441901467896587
regulation of immune system process	-726	4.82173606102749e-05	3	242	GO:0002682	0.00389672406405669	-518	0.00449721634143457	2	249	GO:0002682	0.0949209321223004
regulation of innate immune response	-921	0.00400026501909971	5	74	GO:0045088	0.0612276642319391	-1260	0.000129424602545556	2	75	GO:0045088	0.0114729424869809
regulation of interleukin-2 production	-2331	0.0010058214100797	2	15	GO:0032663;GO:0002705;GO:0002706;GO:0002708	0.0258861790947226	-2429	0.00206762473136545	3	13	GO:0032663	0.0599802618830366
regulation of osteoblast proliferation	-1893	0.00580958762700496	2	16	GO:0033688	0.076571860955074	-2595	0.000168185336404271	2	17	GO:0033688	0.0129145492403313
regulation of protein metabolic process	-323	0.00123237356316474	5	825	GO:0032268;GO:0051246	0.0295673375974915	-413	5.48981807036142e-05	3	844	GO:0032268;GO:0051246	0.00610417840787994
regulation of response to stress	-459	0.00305022625314278	2	324	GO:0080134	0.0520402490188971	-474	0.00282863669375228	4	332	GO:0080134	0.0720497460286658
response to biotic stimulus	-663	0.00027903272698212	2	232	GO:0043207;GO:0009607	0.0102945240131567	-751	5.65021301718858e-05	2	238	GO:0043207;GO:0009607	0.00610417840787994
response to other organism	-834	0.000137956958014808	3	160	GO:0051707	0.0067248542549758	-962	1.91498081438198e-05	2	162	GO:0051707	0.00315770257445197
response to virus	-986	0.000737696225732698	4	89	GO:0009615	0.0204984206261513	-982	0.00102525858870162	3	91	GO:0009615	0.0401516894800272
single-organism biosynthetic process	683	1.31987064611002e-08	2	554	GO:0044711	5.7904610774341e-06	513	2.41497643836644e-05	2	582	GO:0044711	0.00349630411517102
small molecule biosynthetic process	847	2.42941548793237e-06	3	239	GO:0046394;GO:0016053;GO:0044283	0.00036046390996354	579	0.0013083295504397	3	255	GO:0046394;GO:0016053;GO:0044283	0.0460561402418829
small molecule catabolic process	639	0.00464734196629834	3	150	GO:0046395;GO:0016054;GO:0044282	0.0682870199928335	853	0.000218733479081879	3	154	GO:0046395;GO:0016054;GO:0044282	0.0139855508155822
sulfur compound metabolic process	720	0.0011827963774619	3	155	GO:0006790	0.0286013202770511	725	0.00127388119948232	2	162	GO:0006790	0.0458743654940012
translation	1022	8.7287590700439e-08	2	211	GO:0006412	2.43691082764589e-05	-1389	1.91480306412944e-12	4	212	GO:0006412	2.99953899995877e-09
tRNA aminoacylation for protein translation	-2255	8.21655651880415e-05	7	23	GO:0006418;GO:0043039;GO:0043038	0.00499736342738546	-3262	3.77256244585843e-08	4	23	GO:0006418;GO:0043039;GO:0043038	1.96990635714574e-05
unsaturated fatty acid metabolic process	1466	0.00101150813785956	4	38	GO:0033559;GO:0006690;GO:1901568	0.0258861790947226	1708	0.000147032470892245	5	40	GO:0033559;GO:0006690;GO:1901568	0.0123962501352516
vesicle-mediated transport	-344	0.00299871878657469	2	597	GO:0016192	0.0514472927015133	-351	0.00312105749203788	3	610	GO:0016192	0.0752174855581129
