name	delta.rank.x	pval.x	level.x	nseqs.x	term.x	p.adj.x	delta.rank.y	pval.y	level.y	nseqs.y	term.y	p.adj.y
convergent extension	-1379	0.00178953238387288	2	31	GO:0060026;GO:0060027;GO:2000050;GO:2000095	0.0383262600676808	-1624	0.000686734734843371	2	33	GO:0060026;GO:0060027;GO:2000050;GO:2000095	0.0195274293583703
cytoskeleton organization	-921	3.16807951023966e-10	2	291	GO:0007010	1.54496677449354e-07	-623	8.29910565928552e-05	3	310	GO:0007010	0.00499736342738546
electron transport chain	1409	0.00715001666411157	3	22	GO:0022900;GO:0022904	0.0886480879626714	1786	0.00229239159104791	2	22	GO:0022900;GO:0022904	0.0448403476185231
establishment of spindle localization	-2166	5.34322874609393e-05	2	21	GO:0051293	0.00306554653158252	-1816	0.00192267694854406	2	22	GO:0051293	0.0406596070054097
establishment or maintenance of cell polarity	-1545	1.0343188992387e-07	3	72	GO:0007163	1.78024535245437e-05	-1338	1.40576538084798e-05	3	80	GO:0007163	0.00166437771678109
fatty acid metabolic process	722	0.00099862874230546	2	127	GO:0006631	0.0260891758927301	854	0.000210464450285884	3	144	GO:0006631	0.00923337609754214
glutathione metabolic process	1325	0.00509455357052313	3	27	GO:0006749	0.0730718811144641	1468	0.00343316163199069	3	30	GO:0006749	0.0573002139774098
glycosyl compound biosynthetic process	1300	6.70778424043412e-05	2	57	GO:0046129;GO:0042451;GO:0042455;GO:0009163;GO:1901659	0.00356113757581643	970	0.0063322992783667	2	60	GO:0046129;GO:0042451;GO:0042455;GO:0009163;GO:1901659	0.0820527049952073
heme metabolic process	1966	0.0038900182853352	5	13	GO:0006783;GO:0042168	0.0616357598848269	1896	0.00575148651571749	4	16	GO:0006783;GO:0042168	0.0761328236627949
histone H3-K4 trimethylation	-2584	0.00290950922315519	4	8	GO:0080182	0.0509773891434257	-3347	0.000561912608317045	8	8	GO:0080182	0.0166831058419182
hydrogen transport	1229	0.000143883703506512	2	58	GO:0006818;GO:1902600;GO:0015992	0.0064769802532316	1033	0.00365232500677146	2	60	GO:0006818;GO:1902600;GO:0015992	0.0596611175308253
immune system process	-514	5.48860206439266e-05	1	389	GO:0002376	0.00308839416161787	-647	1.76446338664553e-06	1	430	GO:0002376	0.000298540631808481
inner ear receptor stereocilium organization	-1766	0.000429043025761357	2	24	GO:0060122	0.0144296539468705	-1665	0.00244246260076642	2	25	GO:0060122	0.0462455424015648
intracellular signal transduction	-441	6.62318720530958e-05	2	526	GO:0035556	0.00356113757581643	-474	5.70659683228204e-05	2	578	GO:0035556	0.00427438021266784
lipid biosynthetic process	497	0.00438983905822667	2	203	GO:0008610	0.0668993181477669	661	0.000401682370745604	4	221	GO:0008610	0.0135556764896676
lipid metabolic process	332	0.00373648759803806	2	488	GO:0006629	0.0613353265098555	375	0.00206352767551127	2	539	GO:0006629	0.0416914045493099
locomotion	-682	3.14158753895762e-06	1	291	GO:0040011	0.000320793111883018	-546	0.000399093698588467	1	328	GO:0040011	0.0135556764896676
maintenance of organ identity	-1760	0.000343794198396374	3	25	GO:0048496	0.0125438391254457	-1938	0.000246980373148083	2	27	GO:0048496	0.00961571367022413
microtubule-based movement	-1202	1.20370830164606e-09	2	157	GO:0007018	4.40256311327046e-07	-1214	9.78292030018242e-09	2	171	GO:0007018	5.0072247069767e-06
microtubule-based process	-1023	1.03685981416571e-12	3	303	GO:0007017	1.01128393874962e-09	-627	5.32021751477741e-05	3	324	GO:0007017	0.00408459699697036
mitotic spindle elongation	2602	0.00504027877177885	5	7	GO:0000022;GO:0051231	0.0726495354001227	3234	0.00182255662494661	3	7	GO:0000022;GO:0051231	0.0394159957409228
monocarboxylic acid metabolic process	624	0.000334116991103	4	204	GO:0032787	0.0123750166578149	697	0.000127814769739006	2	233	GO:0032787	0.00665286708251674
monosaccharide metabolic process	985	0.000353377594352433	2	80	GO:0005996;GO:0019318	0.0126095468423807	825	0.0045009194455113	2	90	GO:0005996;GO:0019318	0.0667745102278512
myeloid leukocyte activation	-1674	0.00139935053385589	4	22	GO:0002274	0.0335614726398552	-1730	0.00252764886033585	3	23	GO:0002274	0.0470449069702509
negative regulation of developmental process	-874	1.84071638868355e-07	2	220	GO:0045596;GO:0051093	2.9921867518267e-05	-643	0.000353326089346612	5	238	GO:0045596;GO:0051093	0.0123302775043573
nucleoside monophosphate biosynthetic process	1494	6.81557430778265e-05	6	43	GO:0009168;GO:0009127;GO:0009156;GO:0009124	0.00356113757581643	1190	0.00271541194615085	3	48	GO:0009168;GO:0009127;GO:0009156;GO:0009124	0.0482024860498801
organ development	-343	0.00389699780543164	2	449	GO:0048513	0.0616357598848269	-395	0.00175633673618786	3	498	GO:0048513	0.0382532632399498
organelle localization	-1364	0.00200825063653021	3	31	GO:0051640	0.0408065372394958	-1368	0.00423800406182443	3	33	GO:0051640	0.064430249870608
organic acid metabolic process	701	1.80622359049251e-09	3	469	GO:0006082;GO:0019752;GO:0043436	5.8722335842012e-07	669	4.98203568337796e-08	2	529	GO:0006082;GO:0019752;GO:0043436	1.52998315836537e-05
organonitrogen compound biosynthetic process	785	3.43663820115461e-07	2	262	GO:1901566	5.0278016882892e-05	708	1.40911171072316e-05	2	292	GO:1901566	0.00166437771678109
organonitrogen compound metabolic process	268	0.00180569071367504	2	915	GO:1901564	0.0383262600676808	254	0.00515901785252018	2	1024	GO:1901564	0.0730108010372787
oxidation-reduction process	1041	3.14187126122426e-24	2	618	GO:0055114	9.19311531034219e-21	844	5.02200995951985e-15	3	699	GO:0055114	1.54225925856855e-11
peptide metabolic process	1140	0.000666113396604638	4	54	GO:0006518	0.0194904779846517	1120	0.00161715068420486	2	60	GO:0006518	0.0357285593611016
peptidyl-amino acid modification	-354	0.00657497371773147	5	371	GO:0018193	0.0842445879771555	-488	0.000476088483064616	3	402	GO:0018193	0.0150728632112519
peptidyl-tyrosine dephosphorylation	-1111	0.00101470596112817	5	53	GO:0035335	0.0261516888434627	-1222	0.000423102697640521	2	63	GO:0035335	0.0138228551537664
peptidyl-tyrosine phosphorylation	-716	0.00143095713326429	2	121	GO:0018108;GO:0018212	0.034024964803207	-1012	2.54252937525647e-05	5	132	GO:0018108;GO:0018212	0.00269245093496987
phosphorylation	-358	0.00115169335530527	2	529	GO:0016310;GO:0006468	0.0285580911662985	-481	4.50560876714302e-05	5	576	GO:0016310;GO:0006468	0.0037565359048767
photoreceptor cell maintenance	-1242	0.00212914651030742	3	37	GO:0045494	0.0415325512610634	-1541	0.000464227232263	3	39	GO:0045494	0.0148504357320799
positive regulation of molecular function	-307	0.00388292250271112	3	572	GO:0043085;GO:0044093	0.0616357598848269	-387	0.00066007374898362	2	623	GO:0043085;GO:0044093	0.0189447334871841
positive regulation of response to stimulus	-354	0.00214346385699112	2	481	GO:0009967;GO:0010647;GO:0023056;GO:0048584	0.0415349354010332	-568	3.9542898147592e-06	2	526	GO:0009967;GO:0010647;GO:0023056;GO:0048584	0.000551982910051159
positive regulation of transport	-583	0.0017078203455176	2	178	GO:0051050	0.0376974863635344	-553	0.00535291338903021	2	195	GO:0051050	0.074383696912723
primary alcohol metabolic process	2822	1.09450690285213e-06	2	18	GO:0034308	0.000134398119458849	1695	0.00203460475880331	4	25	GO:0034308	0.0416551414285664
protein modification by small protein conjugation or removal	-355	0.00224808851344969	7	471	GO:0016567;GO:0032446;GO:0070647	0.0427136817555441	-811	3.90889065192849e-11	8	529	GO:0016567;GO:0032446;GO:0070647	6.0021015960362e-08
protein modification by small protein removal	-1004	0.00516708473782251	3	47	GO:0016579;GO:0070646	0.0737506826481398	-1035	0.00777854055852034	2	50	GO:0016579;GO:0070646	0.0936780315890822
regulation of anatomical structure morphogenesis	-672	3.18815765211703e-06	3	300	GO:0022603	0.000320793111883018	-529	0.000598995335472748	4	328	GO:0022603	0.0175191873832077
regulation of canonical Wnt signaling pathway	-949	0.000452083998576208	2	83	GO:0060828	0.014862896402629	-916	0.00193301941478014	2	87	GO:0060828	0.0406596070054097
regulation of catabolic process	-358	0.00768848303632814	3	348	GO:0009894;GO:0031329	0.0921987760831809	-528	0.000255506049693798	4	376	GO:0009894;GO:0031329	0.0096871491186377
regulation of cell communication	-412	1.32361067904354e-06	4	930	GO:0009966;GO:0010646;GO:0023051	0.000154915393875256	-543	2.74994683571271e-09	2	1009	GO:0009966;GO:0010646;GO:0023051	1.68901734649475e-06
regulation of cell cycle	-444	0.000620363253016006	2	375	GO:0051726	0.0183351805891397	-446	0.00126628695840488	2	411	GO:0051726	0.0298996722174552
regulation of cell differentiation	-504	2.25289373471604e-05	3	450	GO:0045595	0.00149817433358617	-607	1.84704396104238e-06	2	490	GO:0045595	0.000298540631808481
regulation of cell proliferation	-375	0.00289864571577345	4	399	GO:0042127	0.0509773891434257	-502	0.000135941236545967	4	456	GO:0042127	0.0067248542549758
regulation of cellular component organization	-469	2.68517853314577e-06	2	653	GO:0051128	0.000290993792147575	-422	7.69610363362678e-05	2	713	GO:0051128	0.00494987364349869
regulation of cellular localization	-424	0.00723673579479901	2	249	GO:0060341	0.089116124298012	-606	0.000334479065292814	4	271	GO:0060341	0.0118067265461406
regulation of cyclic nucleotide metabolic process	-1080	0.000200220714833979	2	72	GO:0030799;GO:0030814	0.00855042635850677	-1236	3.93767026968078e-05	4	84	GO:0030799;GO:0030814	0.00354594150849894
regulation of developmental process	-553	3.39668673463087e-08	4	650	GO:2000026;GO:0050793	6.91914151137886e-06	-553	2.32381956221027e-07	2	710	GO:0050793;GO:2000026	5.48957682734441e-05
regulation of immune system process	-437	0.00880428278076603	3	222	GO:0002682	0.0994646000637892	-726	4.82173606102749e-05	3	242	GO:0002682	0.00389672406405669
regulation of intracellular signal transduction	-413	0.000386594298685021	5	470	GO:1902531	0.0133569384792305	-541	1.33526675429189e-05	3	515	GO:1902531	0.00166437771678109
regulation of localization	-373	0.000260146596844784	2	623	GO:0032879	0.0104272457858608	-408	0.000183877592091793	2	680	GO:0032879	0.00868750900482917
regulation of mitotic cell cycle	-703	3.95659489425601e-05	3	211	GO:0007346	0.00236265237971287	-680	0.000215999948344551	5	228	GO:0007346	0.00925825010774679
regulation of molecular function	-311	0.00030076351400097	2	912	GO:0050790;GO:0065009	0.0114290135320369	-368	6.22652781371794e-05	3	997	GO:0050790;GO:0065009	0.00444689928277391
regulation of multicellular organismal process	-356	0.000147477055988819	2	753	GO:0051239	0.00653814948217098	-422	2.32876093232092e-05	3	829	GO:0051239	0.00255415172255627
regulation of myeloid cell differentiation	-1139	0.00382053409809363	2	39	GO:0045637	0.0616357598848269	-1392	0.00103389904187934	3	42	GO:0045637	0.0260254422755037
regulation of nucleoside metabolic process	-519	0.0014869146771992	2	232	GO:0009118;GO:0030811;GO:0043087;GO:0033124;GO:0033121;GO:0043547	0.0345294630594036	-701	7.15368825816161e-05	2	248	GO:0009118;GO:0030811;GO:0043087;GO:0033124;GO:0033121;GO:0043547	0.00488199480906984
regulation of nucleotide metabolic process	-671	3.28906129750189e-06	2	300	GO:0006140;GO:1900542	0.000320793111883018	-845	4.45520903644772e-08	2	327	GO:0006140;GO:1900542	1.52021632788122e-05
regulation of organ morphogenesis	-888	0.00600013179081636	2	58	GO:2000027	0.0798017528178576	-940	0.00591860259101631	2	65	GO:2000027	0.0776753357137226
regulation of phosphorus metabolic process	-477	9.55636974542425e-07	2	691	GO:0019220;GO:0051174	0.000127099717614143	-572	3.57254412255778e-08	6	758	GO:0019220;GO:0051174	1.37141037504687e-05
regulation of planar cell polarity pathway involved in neural tube closure	-2068	0.00353675868121062	2	12	GO:2000167	0.0584664175210298	-2231	0.00235483687634464	3	14	GO:2000167	0.0457702787800911
regulation of Ras GTPase activity	-765	0.000376452292565618	3	132	GO:0032318;GO:0032320	0.0132710772053855	-789	0.000731328001873994	4	140	GO:0032318;GO:0032320	0.0204984206261513
regulation of Rho protein signal transduction	-1095	0.00315932164887762	2	44	GO:0035023	0.0540595037696837	-1205	0.00328685005241398	2	45	GO:0035023	0.055767494535709
regulation of small GTPase mediated signal transduction	-895	0.000155178492579991	2	109	GO:0051056	0.00677689954162767	-978	0.000136324982188318	2	116	GO:0051056	0.0067248542549758
regulation of transport	-332	0.00551312005329973	3	443	GO:0051049	0.076452081876564	-503	7.74344617569601e-05	4	489	GO:0051049	0.00494987364349869
response to biotic stimulus	-492	0.00384039164587836	2	213	GO:0043207;GO:0009607	0.0616357598848269	-663	0.00027903272698212	2	232	GO:0043207;GO:0009607	0.0102945240131567
response to external stimulus	-342	0.00268744066024124	2	493	GO:0009605	0.0488413128687321	-471	9.43457948720155e-05	2	549	GO:0009605	0.00532722735741802
response to mechanical stimulus	-852	0.000408963592171837	2	105	GO:0009612	0.0139142729150558	-708	0.00478618595270484	3	121	GO:0009612	0.0693319672677196
response to other organism	-566	0.00543053752058654	2	148	GO:0051707	0.0756654894535058	-834	0.000137956958014808	3	160	GO:0051707	0.0067248542549758
ribonucleoprotein complex biogenesis	1054	0.000312435907617988	2	71	GO:0022613;GO:0042254	0.0117203521242338	909	0.00452912738483244	3	74	GO:0022613;GO:0042254	0.0668699528789443
rRNA metabolic process	909	0.000845359284774391	2	82	GO:0006364;GO:0016072	0.0231170211892511	895	0.00273958395469	3	85	GO:0006364;GO:0016072	0.0483520823267413
single-organism biosynthetic process	666	3.82574328666593e-09	2	500	GO:0044711	1.01764771425314e-06	683	1.31987064611002e-08	2	554	GO:0044711	5.7904610774341e-06
single-organism organelle organization	-620	3.3627188111559e-11	2	756	GO:1902589	2.45982881036054e-08	-407	5.21562936815724e-05	3	814	GO:1902589	0.00408459699697036
small molecule biosynthetic process	832	1.10237691968981e-06	3	212	GO:0046394;GO:0016053;GO:0044283	0.000134398119458849	847	2.42941548793237e-06	3	239	GO:0046394;GO:0016053;GO:0044283	0.00036046390996354
small molecule catabolic process	894	2.36398301370531e-05	3	137	GO:0046395;GO:0016054;GO:0044282	0.0015036987604569	639	0.00464734196629834	3	150	GO:0046395;GO:0016054;GO:0044282	0.0682870199928335
specification of symmetry	-919	0.00609806765849227	4	54	GO:0007368;GO:0009855;GO:0009799	0.0807373120757845	-1330	0.000205752247254734	3	59	GO:0007368;GO:0009855;GO:0009799	0.00923337609754214
sulfur compound metabolic process	778	0.000211180801993726	3	139	GO:0006790	0.00882735752333775	720	0.0011827963774619	3	155	GO:0006790	0.0286013202770511
tissue morphogenesis	-559	0.00614506831653678	2	147	GO:0002009;GO:0048729	0.0809931076314713	-887	4.04128794521208e-05	4	164	GO:0002009;GO:0048729	0.00354594150849894
translation	1135	6.83527401480423e-11	5	204	GO:0006412	4.00000235346344e-08	1022	8.7287590700439e-08	2	211	GO:0006412	2.43691082764589e-05
tRNA aminoacylation for protein translation	-2259	1.03957977035022e-05	5	23	GO:0006418;GO:0043039;GO:0043038	0.000779951386678139	-2255	8.21655651880415e-05	7	23	GO:0006418;GO:0043039;GO:0043038	0.00499736342738546
vesicle-mediated transport	-343	0.00165587128660034	3	542	GO:0016192	0.0375587549193224	-344	0.00299871878657469	2	597	GO:0016192	0.0514472927015133
Wnt signaling pathway	-714	0.000491374073724416	2	146	GO:0016055	0.0154597907496521	-633	0.00435749523273389	3	155	GO:0016055	0.065597391469244
